indiv,cost,phylo_dist,bloom,shannon,consval,grass_spec_frac,grass_weight_frac
962,430.4583102,82033.32221,26.68319417,8.115167451,40.65309685,0.4,0.853114888
963,1324.586397,88733.7826,17.81965752,23.41446368,75.00846758,0.28,0.284890318
964,1449.484269,84751.25091,28.05623016,14.89094367,49.41559772,0.24,0.177428768
965,1759.025033,67253.59747,26.13495226,21.86326193,82.45280469,0.08,0.058788523
966,2367.406303,69833.31986,24.82474889,19.59441093,97.54588336,0.08,0.13594211
967,2255.851462,47744.51106,26.68703555,20.25768265,87.85217262,0,0
968,2235.184083,61460.80345,25.74425567,20.67695304,88.99100798,0.08,0.079408229
969,2428.750316,43578.44695,25.51999009,24.97644947,80.62029635,0,0
970,2266.129416,64210.21528,29.52111056,20.26502606,62.27865056,0.04,0.053818812
971,360.4325633,83401.00379,24.00485598,12.33487009,49.17578566,0.36,0.763724936
972,1262.808808,91783.17362,22.94245024,10.17852764,47.06361676,0.2,0.414659545
973,2098.437999,31409.48193,26.99175056,24.53921391,76.98327362,0,0
974,2458.847648,76574.30161,23.44356269,13.86139586,97.48976032,0.12,0.059281129
975,729.5863437,86694.57744,24.88054052,2.712905366,93.69207276,0.16,0.028368409
976,2025.337766,33772.40818,26.85217235,24.66598997,77.59592848,0,0
977,647.8459306,86862.02834,25.05634603,3.358319394,89.62365808,0.16,0.029716693
978,668.8819685,86137.76682,24.93681097,2.949157013,92.51382478,0.16,0.031368948
979,1125.83886,90777.51092,23.63124912,10.80293376,40.82204395,0.2,0.356099523
980,1865.100113,52741.95611,28.89742474,20.92335329,68.78661552,0,0
981,2125.852913,55777.11166,26.43988979,22.76572058,83.76780064,0.04,0.052230596
982,2033.068433,62279.16508,29.28877645,20.81515191,67.07312358,0.04,0.05092186
983,1031.576044,86585.09735,18.94762172,19.56560795,68.3692847,0.32,0.376298359
984,875.4032297,87618.79565,25.44018843,4.03475294,87.83481957,0.16,0.028262833
985,862.8612441,87798.78555,21.59560137,13.0490879,67.82349457,0.32,0.539379416
986,2142.169392,71869.79866,26.14881846,17.0648321,86.53662257,0.04,0.006917407
987,1906.4926,60200.95738,28.357542,21.52557064,66.191793,0.04,0.048672699
988,1191.982336,88969.21799,19.19897464,17.66057148,67.31524483,0.28,0.446024312
989,434.5432484,87154.13662,24.25022728,11.1162207,42.27422558,0.32,0.824952599
990,1802.56313,85951.71604,22.89232529,14.38798055,87.36953204,0.24,0.295646171
991,1313.514879,85438.72873,26.49850087,14.15803361,47.54165389,0.24,0.286983748
992,1575.75857,82243.01031,23.49655105,12.75357627,90.58346491,0.16,0.157035965
993,1683.355385,74689.84113,22.48397812,19.45579518,85.59440244,0.16,0.157983956
994,1976.993943,61834.50114,28.81094277,20.78056418,67.15763057,0.04,0.050732268
995,691.0658973,90472.56476,24.52427484,7.6564867,48.22166399,0.24,0.565166931
996,1747.107688,77871.49189,24.35023757,11.58977302,90.06174739,0.12,0.027678698
997,1654.358652,86280.34353,23.74343929,10.7378543,88.99999915,0.2,0.207599151
998,419.6373204,85198.90332,23.92627595,12.72618417,45.29542017,0.32,0.660366871
999,710.2360476,86606.36288,25.33379879,3.771722222,88.04643652,0.16,0.030407402
1000,1035.575725,87397.41699,22.24931638,16.26894688,69.47643118,0.28,0.47951979
1001,1957.871558,37238.47453,26.75221048,24.36374167,78.44602831,0,0
1002,1263.803511,91145.80998,23.35369335,10.43853572,38.52087385,0.24,0.645148719
1003,2105.196847,64411.80617,29.19846031,21.0193488,66.59642974,0.04,0.049670701
1004,1029.602039,87134.11958,19.78862177,18.54955293,68.38788532,0.32,0.417256047
1005,1245.670684,75113.88175,25.00561108,18.0501435,84.59712671,0.12,0.1318675
1006,452.5717371,86140.37538,24.59989184,10.89847347,34.41967136,0.32,0.731161507
1007,1229.69491,87427.43659,17.85853622,21.11270733,70.59487647,0.32,0.385169322
1008,818.2307811,84427.14002,24.17315361,4.654097685,86.35594588,0.12,0.088118641
1009,683.3003253,82796.17036,24.83854545,14.49528086,50.01446982,0.32,0.522396966
1010,1359.117973,88296.13889,21.44427153,18.83739936,63.37765331,0.28,0.343042734
1011,1199.319197,88885.89636,18.06591591,19.926859,63.25053642,0.32,0.41666715
1012,1791.034338,65887.70581,28.77891706,20.23772966,68.28901674,0.08,0.072541338
1013,986.1288297,87794.96233,18.53668587,19.37628455,66.76634133,0.32,0.428717805
1014,1213.909239,88583.639,18.00216734,20.00737228,68.1116424,0.32,0.427226996
1015,839.6382392,82960.15577,23.05849579,18.28036698,55.98306795,0.24,0.317385129
1016,1150.168755,91290.77638,22.96862179,10.13342937,37.8170682,0.24,0.649826782
1017,1844.209889,81142.35569,23.64280101,11.88229968,96.51625114,0.16,0.06897219
1018,1112.509226,87224.66605,17.25130259,20.17766815,67.0289722,0.36,0.443614707
1019,1201.723037,87313.79558,17.74154266,19.55096676,73.64518329,0.24,0.283189338
1020,382.2698556,85119.46128,24.1515857,11.42117872,52.54717635,0.32,0.728486104
1021,1015.10719,86519.5651,18.28656359,19.76505874,69.7335034,0.36,0.454990361
1022,1159.995483,91075.5537,23.34079588,11.77827879,47.10926676,0.24,0.530604625
1023,1045.387127,87088.25585,17.3874087,20.25570912,70.27032346,0.32,0.381182777
1024,974.0390648,84952.96707,22.3117419,16.00543279,64.0758564,0.36,0.487348972
1025,2076.40623,58390.2679,27.65152547,19.95439017,76.36297718,0.04,0.014741277
1026,1036.046595,86500.9118,20.66042481,17.96953969,72.43421167,0.24,0.347450353
1027,680.8041738,89947.1939,25.03654424,8.082707729,46.87018706,0.24,0.618654781
1028,1779.716301,72834.19949,26.67193502,15.7288123,83.12885239,0,0
1029,1438.101145,88133.25488,19.99830776,16.05336909,72.7491707,0.24,0.307442812
1030,1956.948083,71222.34966,28.68569377,19.24791766,63.06866688,0.08,0.079380765
1031,1948.236944,53582.94415,25.56568682,23.59996167,82.50125269,0.04,0.04998386
1032,996.701159,86951.13298,18.69319014,18.45288876,68.34920858,0.32,0.423353627
1033,1948.628322,40261.44425,26.47516597,24.75725765,77.2740956,0,0
1034,1786.276448,68328.6483,28.57554715,19.44259986,67.7015436,0.08,0.078233964
1035,1825.908777,86709.57313,23.43772724,4.748136216,94.2727508,0.16,0.027353774
1036,1537.663005,84403.28364,19.3564511,19.35351445,81.89071051,0.16,0.171648793
1037,1544.059292,85629.49841,24.05595911,6.29293818,94.22209962,0.16,0.026358576
1038,1044.59714,87710.13736,23.19741566,16.49887078,70.0296862,0.24,0.353462928
1039,780.2126131,90062.4801,22.64831164,7.766326319,63.59976497,0.2,0.51532801
1040,1987.411962,54132.45063,28.2868686,21.73851918,76.64011713,0,0
1041,2101.907771,39635.20482,27.68602616,23.65682673,73.13892977,0,0
1042,386.7000129,84135.96529,23.68602229,12.4510753,48.94917385,0.36,0.757732312
1043,1798.844561,62826.41235,29.03708341,19.03557622,70.29669618,0.04,0.008531289
1044,1517.058229,84445.06177,24.15568737,8.601355878,95.27876318,0.16,0.092934465
1045,1139.432039,88967.60143,20.44125423,15.50329051,67.03217941,0.28,0.457256592
1046,1483.994044,86161.9392,25.35102453,7.432553918,78.15987903,0.16,0.037164094
1047,1047.840206,84187.54231,20.79920759,20.45739527,62.15150873,0.28,0.337275141
1048,431.6449385,85252.21678,24.21347286,12.63434177,45.84665623,0.32,0.672505975
1049,868.0359235,83761.79994,21.35826472,16.05141166,65.36603332,0.28,0.393304109
1050,1718.221587,63472.13158,28.71944516,21.36857093,70.69985758,0.04,0.031974987
1051,776.8166292,86954.92328,22.69676551,11.45723469,69.70573358,0.2,0.342554976
1052,616.5533912,89107.77715,24.74717068,8.89485227,43.60915923,0.24,0.783617435
1053,1168.679007,88207.97209,19.50386089,19.65164872,69.87773271,0.24,0.310587316
1054,1460.034995,89260.40932,23.9627217,7.901489949,78.18833084,0.2,0.183101222
1055,599.0839495,88669.24153,24.78525956,8.54650666,35.71518618,0.24,0.822251147
1056,1891.957751,53758.96683,28.55212828,20.66636748,71.26731941,0,0
1057,1958.371465,64860.1609,28.22546951,21.75594656,69.0694547,0.04,0.047083687
1058,1952.407861,76294.55941,26.6041192,17.30982498,74.18300549,0.16,0.079379983
1059,733.1773035,86656.1813,25.67119252,5.003581001,72.50078758,0.16,0.671744166
1060,1886.383191,69464.32223,27.95866126,20.57153462,70.74964465,0.12,0.147527454
1061,2435.746717,73890.3277,29.80224996,21.37351636,61.48332826,0.04,0.057983468
1062,1827.139472,53600.53151,25.0508779,24.98656074,72.69667038,0.08,0.079647448
1063,300.29029,83830.18907,23.98397759,12.89274003,50.11253184,0.4,0.821561585
1064,2330.149331,82606.15735,23.93424403,13.52328211,97.36529835,0.16,0.188110172
1065,1115.386136,88155.12753,17.5918575,17.44463895,75.4266486,0.24,0.365412254
1066,727.3146466,89156.44205,25.11426842,2.71820817,92.94186341,0.12,0.021260657
1067,779.4777257,90185.84192,24.8183556,6.036737914,42.24996138,0.2,0.659202656
1068,2417.596724,85092.58818,25.53808856,9.807757154,83.60577616,0.12,0.019364245
1069,561.5553906,89496.75984,24.70758976,5.389059559,37.04051377,0.2,0.810658038
1070,1982.219266,59293.99545,28.38204403,21.78237875,70.11252037,0,0
1071,445.8872634,87724.19918,22.83218104,11.46448141,51.11672263,0.28,0.639572486
1072,856.7195298,90445.49419,24.09798911,8.724475842,31.70208529,0.2,0.497228707
1073,1771.162712,88448.56196,24.8332796,6.215173939,94.05316915,0.12,0.021512499
1074,1128.737447,87897.82618,18.07826063,17.38620362,73.67812735,0.24,0.354461508
1075,1009.038614,85511.77761,19.58368057,17.76294201,74.33009482,0.32,0.406521183
1076,1783.221843,75857.13064,28.97226038,20.00547162,56.95619406,0.08,0.149770098
1077,579.1026732,89026.66388,24.45679512,9.006253707,52.28252184,0.2,0.308064235
1078,459.4152445,89217.9934,25.02400162,7.71353278,25.53762772,0.24,0.698907972
1079,1041.221382,87463.52044,18.21436674,18.45840302,72.91157026,0.24,0.343010985
1080,495.7068713,89902.83733,24.91213572,7.634858882,33.85067595,0.2,0.863206742
1081,398.4921526,87657.82946,23.6081134,11.31714982,41.12249276,0.28,0.776354532
1082,477.8742223,89937.30801,25.0624305,4.861676932,35.72950004,0.2,0.84246075
1083,2028.260266,68571.74533,29.44551009,21.9834206,63.55468888,0.04,0.053061258
1084,1854.805062,80526.43664,23.93163841,14.5924109,90.97350663,0.16,0.195189836
1085,878.9983905,89305.67442,25.24252052,3.453060216,92.34230258,0.12,0.02470774
1086,2445.912116,84762.82498,22.27348461,12.65910237,96.1788943,0.12,0.112840493
1087,2067.573378,71695.2082,29.63697513,21.42725329,60.13297386,0.04,0.058803285
1088,505.4459298,89157.51929,25.02622282,6.980840021,48.70594822,0.24,0.617828522
1089,524.6205796,89511.57221,24.60126603,8.31417847,30.5120731,0.24,0.795221366
1090,374.7592784,85100.28364,23.96890989,13.97267626,46.24446921,0.36,0.793727876
1091,1563.347485,87479.86704,22.25780637,11.66418586,91.53589144,0.16,0.22327241
1092,757.3519033,83976.28468,23.69063346,15.72232014,55.18349046,0.4,0.66785438
1093,1900.105611,52449.08679,28.56702232,23.05013059,59.73598993,0,0
1094,675.6367316,89156.44205,25.11426842,3.969378311,85.13102737,0.12,0.174641014
1095,322.1714524,83620.01422,23.52937341,13.64088956,50.6085301,0.4,0.797900052
1096,1945.809032,71554.5828,29.40118182,21.64249037,56.37917729,0.04,0.070377091
1097,2373.84235,90145.74697,26.06452658,11.08129416,50.14858682,0.16,0.228302487
1098,1018.915751,88132.8047,18.98265028,16.43859453,67.80556681,0.24,0.406605587
1099,2054.579421,72187.79549,29.15244795,22.1507635,62.0318083,0.04,0.052337949
1100,1079.61477,87044.49899,19.26382633,17.82681468,70.72973,0.28,0.318808361
1101,2422.892158,79591.68876,24.60635656,14.11124064,90.15071,0.12,0.095302058
1102,462.8156178,89937.30801,25.0624305,5.059701113,35.13685418,0.2,0.849709921
1103,1871.641771,88669.426,19.76006815,16.94063522,82.9278308,0.24,0.325460432
1104,2362.696115,91528.21741,22.66316489,13.00311174,72.26024321,0.16,0.168834684
1105,345.2843585,85477.61469,23.25984885,12.49032461,53.63888709,0.36,0.781747217
1106,1360.388158,88976.65071,23.15586488,14.27097765,82.57366652,0.2,0.23252528
1107,1392.963897,82091.31949,23.62061047,10.98378043,88.31988599,0.16,0.259069182
1108,1328.916028,74830.53376,26.84583099,20.64523651,55.41012948,0.2,0.268067119
1109,1228.618235,86663.065,20.52571771,17.70153129,78.05484331,0.24,0.28532085
1110,1733.691705,81259.48398,23.46534984,19.79907965,81.08183771,0.16,0.160490892
1111,424.798731,89753.60496,25.10048878,5.177843997,34.50357052,0.2,0.842645431
1112,1972.503792,58039.84463,27.91966982,23.21335278,71.78545201,0,0
1113,1764.846492,82968.37297,26.14478579,9.516402215,82.03371706,0.08,0.03247823
1114,1694.414088,73647.58253,28.86684462,21.40029769,57.28172931,0.08,0.139427112
1115,1299.947242,88520.25258,19.92898484,19.72017345,74.75576952,0.24,0.297713118
1116,1986.458008,50139.06497,27.69665654,23.69479166,71.49122798,0,0
1117,1220.611206,88256.13178,18.49040007,18.20401101,76.12539938,0.28,0.347454705
1118,2444.281339,72655.05877,29.78203749,21.31818588,63.27628961,0.04,0.056946394
1119,1540.218158,76321.27472,26.56703691,21.4918457,64.66932525,0.12,0.171130788
1120,1258.137049,89504.98839,26.47766526,10.93146736,45.31881016,0.12,0.214156336
1121,1017.986533,87333.25754,20.00981493,16.62200408,74.03227432,0.28,0.451091681
1122,1675.772146,73025.02476,28.46879772,20.79890233,56.83043383,0.08,0.144607688
1123,1428.284449,88804.96029,18.82236634,18.87422242,73.19181752,0.24,0.323547169
1124,776.5645479,88525.01214,25.57615557,10.96047412,38.65520558,0.16,0.522575057
1125,2478.98303,82458.47293,24.21997975,12.24215545,96.78229091,0.12,0.106180613
1126,568.9757455,89418.33895,24.12271097,8.431790171,30.92215375,0.24,0.791162617
1127,991.2428641,86469.88529,17.83175578,18.64976315,68.74475002,0.28,0.382084142
1128,1795.891338,88218.73172,21.15195992,20.15387224,78.47252025,0.2,0.226368128
1129,1690.279118,58257.93753,28.24914105,22.70793723,62.01071498,0.04,0.019010602
1130,1885.174928,70178.53508,28.79806488,22.23650248,64.91541348,0.04,0.065651496
1131,2096.579427,63260.36636,28.10111131,22.40266128,72.99654745,0,0
1132,1364.472955,88099.72309,21.51690052,18.08061302,78.87763059,0.2,0.275933475
1133,892.0688414,87460.36579,21.16265184,14.42032604,71.68301723,0.24,0.435292113
1134,991.5903405,87336.72819,19.02801735,18.00184155,73.03085594,0.28,0.417565924
1135,1045.157087,84729.26616,22.23382021,16.88701666,72.80737297,0.2,0.184157704
1136,2295.725843,54377.53684,26.65209962,23.93662502,70.51279695,0.04,0.044761978
1137,1752.508631,45376.1024,27.55955824,23.51971861,64.12386882,0,0
1138,1698.628495,61226.01499,28.12950224,23.16070527,62.12415544,0.04,0.05863954
1139,2316.65105,83971.00714,22.63398268,18.2237919,89.18003216,0.12,0.15313153
1140,2308.746348,55500.47973,27.46641541,24.48806842,69.64751285,0.04,0.041189658
1141,1590.50293,63865.90771,28.6494761,21.08614758,67.29868426,0.04,0.05334777
1142,1001.324186,87405.39149,19.6378769,15.86896403,68.95663565,0.28,0.480504507
1143,1296.685622,88649.01542,20.22693876,15.12085236,76.76871427,0.2,0.257220794
1144,2210.604228,84820.08558,21.96272064,15.32620279,92.98640459,0.16,0.207956273
1145,1947.181188,70778.21259,28.6429034,20.43596136,68.13875684,0.04,0.054583455
1146,485.4789896,88580.05886,25.05673934,10.37868831,53.7183039,0.24,0.591645489
1147,1910.785066,65806.08584,26.31317177,21.25674549,74.40561952,0.16,0.125820992
1148,676.0089467,89916.46705,24.8183556,4.24876375,82.68343135,0.16,0.21998585
1149,544.3445059,83469.62821,23.06836726,16.11662921,59.99203871,0.32,0.538176437
1150,525.6648751,90185.84192,24.8183556,4.563332533,25.95860043,0.2,0.861375515
1151,1341.954641,88825.58917,18.53516943,18.27635667,71.75036454,0.24,0.344026307
1152,1662.205265,89156.44205,25.11426842,4.008882125,92.04566405,0.12,0.021072513
1153,2222.714989,85990.69862,22.97130388,12.44837999,85.50388737,0.16,0.22833132
1154,1222.33056,79905.92939,23.72766549,11.29506448,86.06067011,0.16,0.240144932
1155,924.9039174,85780.77349,21.34312146,16.09143182,69.1014827,0.32,0.507152833
1156,821.7291362,89118.45404,24.55852354,9.630919676,40.51723131,0.24,0.572442577
1157,2244.543915,66911.88886,29.08683909,21.94670697,65.5511352,0,0
1158,1802.836951,62367.85716,28.81323358,22.33020295,64.72360857,0,0
1159,2258.870632,84056.89454,24.41611156,13.12654029,95.59160528,0.16,0.216739218
1160,1840.032238,60724.09085,26.56894358,23.36000348,70.3003828,0.08,0.083312278
1161,893.294516,89724.44526,25.27837499,6.750102083,41.57585356,0.16,0.36934927
1162,2160.829377,82487.58593,24.5056405,11.78972955,80.33115306,0.16,0.231260106
1163,614.3583534,85282.66096,24.54156509,14.89077518,53.43408747,0.32,0.602387117
1164,1408.32625,75974.2048,27.89604359,21.69797001,57.4140361,0.12,0.174318018
1165,1284.388877,88422.16605,22.84646239,14.98440371,75.31180746,0.2,0.268662571
1166,1457.256794,75411.97228,28.00784734,21.56089595,57.85682084,0.12,0.162476639
1167,727.9766145,89156.44205,25.11426842,2.731215926,92.92151047,0.12,0.021586214
1168,1894.864311,88957.70438,20.77087737,16.13148282,81.39897629,0.2,0.212193777
1169,2032.788895,77146.78101,25.18212597,17.95498347,87.79930358,0.2,0.211763866
1170,1216.264782,89198.43631,23.87552481,12.12372541,55.41038439,0.12,0.218051816
1171,1227.451207,87721.56469,17.73330716,18.39941814,75.39441349,0.24,0.325803371
1172,1469.76436,66190.1045,27.64739967,20.48933598,64.39177001,0.04,0.051012676
1173,1205.270359,84102.04084,23.47427641,17.29111746,77.71861578,0.12,0.164022347
1174,1674.454958,90949.68921,21.82402175,13.11581053,69.48475542,0.2,0.264195895
1175,272.4904014,81905.87653,23.86135238,11.87822234,46.23919784,0.4,0.789972929
1176,1866.591617,92497.34284,22.7016271,16.49109894,59.67369855,0.2,0.219508495
1177,2429.414632,74643.78968,29.59142787,21.81320026,65.23676377,0.08,0.033943883
1178,594.028772,83738.38874,23.26560776,2.667709318,93.41569775,0.28,0.049306707
1179,1202.33165,87203.51302,17.65294322,18.94068993,77.96174994,0.32,0.270425168
1180,2001.284598,38601.98697,27.11856349,24.48731349,75.16137454,0,0
1181,924.8051925,85121.67534,18.44557871,20.92273879,72.85088195,0.36,0.355274528
1182,2197.138678,51492.94681,26.5196912,24.79450749,76.88389574,0,0
1183,1444.307998,90206.42679,20.93475594,15.33496555,59.25925874,0.28,0.332938443
1184,1052.816351,87202.32209,17.8245161,19.70347929,71.77314095,0.32,0.380432377
1185,646.4348325,84705.98265,23.9243843,3.622956346,90.78961473,0.28,0.062472093
